"FILENAME";"RESULT";"COMMENT"
"instance13449.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03076.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08053.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15244.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04266.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14161.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03443.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05894.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10922.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09220.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15232.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05096.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05987.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02998.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07235.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14115.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10489.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02074.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02733.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03372.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01262.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11408.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15574.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08824.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00661.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03930.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01478.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01129.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08951.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14935.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09817.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05330.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11082.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04545.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01151.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15954.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02955.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11917.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12760.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01779.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02006.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08558.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07111.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01711.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00106.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06167.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09338.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15048.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03382.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14081.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13601.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07740.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02817.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03246.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09348.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03862.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01338.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04273.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03133.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07484.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11693.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05079.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02320.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10465.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15266.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13629.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13946.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05073.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02518.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12648.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06105.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07126.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04346.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04732.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08980.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01653.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05619.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00801.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00774.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05144.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00400.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10596.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09666.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15247.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13182.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13423.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01491.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02759.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07502.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04614.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10221.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07014.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06177.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05985.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04869.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01976.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01558.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02033.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04524.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15626.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04650.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00519.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04602.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02632.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10705.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01056.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01733.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00691.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00394.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12990.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12445.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07762.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03982.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02808.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15304.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04967.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11731.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12292.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04836.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15368.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00228.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00776.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00339.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11673.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05311.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10245.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03232.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15521.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06475.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15193.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04886.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09294.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04527.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01592.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
